x;f;L_3;Lopt_3;N_3;Nopt_3;S1_3;S2_3;S3_3;L_5;Lopt_5;N_5;Nopt_5;S1_5;S2_5;S3_5;L_10;Lopt_10;N_10;Nopt_10;S1_10;S2_10;S3_10;L_20;Lopt_20;N_20;Nopt_20;S1_20;S2_20;S3_20;L_50;Lopt_50;N_50;Nopt_50;S1_50;S2_50;S3_50;L_100;Lopt_100;N_100;Nopt_100;S1_100;S2_100;S3_100
0.5;0.2330550656165784;0.23462349467507365;0.2339782337568183;0.2346234946750738;0.23397823375681834;0.1652637414549893;0.23417638122596396;0.2306370329098734;0.2330156010000065;0.23298289303478886;0.23301560100000665;0.23298289303478903;0.2070609297852486;0.23302993882038386;0.23450102220772093;0.2330550713912705;0.23305505560065282;0.2330550713912693;0.23305505560065398;0.2245478542909761;0.23299902107883816;0.16329450519053967;0.23305506561693454;0.2330550655226314;0.23305506561657854;0.23305506561657946;0.23305506561657838;0.23305506561657843;0.23305506602628157;0.2331863821610608;0.2628586374695175;0.23305506561657802;0.23305506561657324;0.23271464819858567;0.23305305639958213;-2755239479767040;-7234858601.451886;1321.5475444676172;121.02382677292339;52775815.368256725;0.2330550656165784;0.23305506561657835;-19342813113834067000000000
0.52;0.22504876911954963;0.22681997541854065;0.22612950034362375;0.2268199754185407;0.2261295003436238;0.15234472701531288;0.22643959729706484;0.22233003561578024;0.22501409207100487;0.22497653210547358;0.22501409207100498;0.22497653210547375;0.20290924179695696;0.22506946284027232;0.22634271486667817;0.22504877524136496;0.22504876377273902;0.22504877524136346;0.22504876377273944;0.21689878140153895;0.22501190151788653;0.15034620036835822;0.22504876912006386;0.2250487690377503;0.22504876911954977;0.2250487691195506;0.22370455046202078;0.22503756040694067;-752.315634005703;0.2251172968166706;0.23604862995346212;0.22504876911954996;0.22504876911954158;0.22504876911954963;0.2250487691195497;20480;-64360148993.481415;7162.230422417403;334.67767170000025;127031211.55290352;0.22504876911954963;0.2250487691195496;-154742504910672530000000000
0.54;0.21636589714488347;0.21833835643401367;0.21760041366333005;0.21833835643401375;0.21760041366333008;0.13942571257563646;0.2180412520263644;0.21335835285096785;0.21633752638405415;0.21629505784236688;0.2163375263840543;0.21629505784236705;0.19875755380866533;0.2164164799525573;0.2174453886662524;0.21636590297708477;0.21636589697415745;0.216365902977083;0.21636589697415684;0.2092497085121018;0.21634868861390594;0.14423550494840054;0.21636589714572949;0.2163658970942915;0.21636589714488366;0.21636589714488408;0.21435403530746316;0.21635355022484307;-1527.4499098609667;0.21625929709923852;0.19534530412599738;0.2163658971448859;0.21636589714487117;0.2160298066554039;0.21636794014696237;10282693725585408;-543219468376.90283;39291.823871359964;890.3683567179984;291235566.5949389;0.21636589714488344;0.21636589714488347;-928455029464035200000000000
0.56;0.2070108441912581;0.20918132588914462;0.20839362095255012;0.20918132588914476;0.20839362095255015;0.12650669813596005;0.20898134541386254;0.2037301289289673;0.20699034562876212;0.20694293503823943;0.2069903456287622;0.20694293503823963;0.19460586582037365;0.20707099015723862;0.20780736289995477;0.20701084895991956;0.20701084937847902;0.2070108489599175;0.20701084937847747;0.20160063562266467;0.20700938236689642;0.14689976040485675;0.20701084419275834;0.20701084418370902;0.2070108441912582;0.20701084419125818;0.20500352015290557;0.20700303507028545;-1926.314516438404;0.20766786844505702;0.1817321932982754;0.20701084419125845;0.2070108441912388;0.2070108441912581;0.20701084419125804;163840;-4326608032454.5;184665.42950457393;2256.986701914178;649849263.0076253;0.2070108441912581;0.2070108441912581;-1237940039285380300000000000
0.5800000000000001;0.19698814663720304;0.1993515719515854;0.19851176944789767;0.19935157195158554;0.1985117694478977;0.11358768369628364;0.1992598774595593;0.19345350816330953;0.19697710780076527;0.19692474634893117;0.1969771078007653;0.19692474634893134;0.19045417783208202;0.19703299345431624;0.1974269568612969;0.19698814947260865;0.1969881569944639;0.19698814947260626;0.1969881569944614;0.19395156273322753;0.1969939827768578;0.16027630821191519;0.19698814663986863;0.19698814667406042;0.19698814663720313;0.19698814663720257;0.19565300499834798;0.19698601494326784;-1550.0541976769455;0.20006481304869794;0.20085279522042754;0.19698814663719671;0.19698814663717312;0.1966566670175242;0.19698614088075977;-38375535422603260;-28584110311081.5;927353.4724579506;5360.029506464647;1429093964.9621844;0.19698814663720304;0.1969881466372031;-4951760157141521000000000000
0.6000000000000001;0.1863024898437904;0.1888517827889882;0.18795750638598574;0.18885178278898834;0.18795750638598582;0.10066866925660728;0.1888768481634548;0.18253663486752558;0.18630248984379025;0.1862451949680425;0.18630248984379044;0.18624519496804268;0.1863024898437904;0.1863024898437904;0.18630248984379022;0.18630248984379333;0.1863025047884523;0.18630248984379058;0.18630250478844906;0.1863024898437904;0.1863024898437904;0.1863024898437704;0.18630248984834374;0.18630248991504147;0.18630248984379041;0.18630248984378944;0.18630248984379033;0.18630248984379044;0.18630248890258372;0.1925720857466331;0.21334465819955994;0.18630248984379058;0.1863024898437435;0.1863024898437904;0.1863024898437904;0;-185339016483376;3573812.074001343;11518.578187953233;3118849947.072821;0.1863024898437904;0.1863024898437904;39614081257132170000000000000
0.6200000000000001;0.17495871564494508;0.1776846465690049;0.176733479003428;0.17768464656900498;0.17673347900342803;0.08774965481693087;0.17783225752554888;0.17098765335514635;0.1749712902917154;0.17490910730162595;0.1749712902917155;0.17490910730162615;0.16910178437475487;0.17491953535922733;0.17443694568151125;0.174958711961943;0.17495873419968652;0.17495871196193968;0.17495873419968236;0.17208592169358056;0.1749542473846456;0.22539127429212158;0.17495871565232207;0.17495871573115865;0.174958715644945;0.174958715644944;0.1736630345326594;0.17496117671299827;2808.6950210714713;0.19016147251750226;0.18673150762742807;0.17495871564496956;0.17495871564487117;0.17463216004772936;0.1749607624956574;143219447964368900;-1037560179378688;15525263.63337383;20445.059289614444;6774483057.992841;0.17495871564494503;0.17495871564494508;-316912650057057350000000000000
0.6399999999999999;0.16296183025166855;0.16585285145928746;0.16484233453683764;0.1658528514592876;0.16484233453683772;0.07483064037725456;0.16612610554584184;0.1588147079397031;0.16298843191063103;0.16292143564287795;0.16298843191063106;0.16292143564287814;0.15190107890571947;0.16292418603419356;0.1618519663707963;0.16296182220354305;0.16296185107441605;0.16296182220353922;0.16296185107441133;0.1578693535433709;0.1629685992163754;0.27185814061857627;0.16296183026301;0.1629618303286873;0.16296183025166816;0.1629618302516675;0.1610235792215286;0.16297079249203683;5701.491118870676;0.21957260423369007;0.1427416366577745;0.16296183025166835;0.16296183025155225;0.1629618302516685;0.1629618302516685;-1048576;-5392184445812736;56561077.368246675;19351.239858443383;14646665142.58594;0.1629618302516686;0.1629618302516685;-633825300114114700000000000000
0.6599999999999999;0.15031701259847097;0.1533590856274878;0.15228672022282788;0.1533590856274879;0.1522867202228279;0.06191162593757815;0.15375839222433313;0.14602594293472632;0.1503589643409007;0.15028726084682947;0.15035896434090082;0.15028726084682967;0.13470037343668384;0.15031644186868892;0.14857385844854673;0.15031699980199903;0.1503170340462125;0.15031699980199462;0.1503170340462075;0.14365278539316106;0.15034554533897954;0.31849419540235147;0.1503170126151289;0.1503170126439556;0.15031701259847075;0.15031701259847044;0.14838412391039763;0.1503313371809059;7190.026537656784;0.3310737003048416;0.12913090781512437;0.15031701259836922;0.15031701259828817;0.14999572670707922;0.1503150111334154;-534502256435789800;-21475736304484350;170834813.83594465;-62509.71526245121;31467098754.475506;0.15031701259847097;0.15031701259847108;-7605903601369376000000000000000
0.6799999999999999;0.1370296231624899;0.1402060372412578;0.13906928329801221;0.14020603724125805;0.13906928329801227;0.048992611497901795;0.14072911756102324;0.1326295026537474;0.1370880667392236;0.13701179500503854;0.13708806673922366;0.13701179500503874;0.11749966796764832;0.1370963028627134;0.13462892845166405;0.13702960568525074;0.13702964339154766;0.13702960568524575;0.13702964339154233;0.12943621724295123;0.13708508575245804;0.35809054522255934;0.13702962318610032;0.13702962316273481;0.1370296231624897;0.1370296231624899;0.1357446685992667;0.13704281077960556;5785.753219179809;0.605833911569789;0.1477504434005823;0.1370296231624881;0.13702962316220343;0.1370296231624899;0.13702962316248984;-12582912;-38097344629047300;265766074.02467346;-522333.4734348655;67011742253.53192;0.1370296231624899;0.13702962316248996;-20282409603651670000000000000000
0.7;0.12310521328813578;0.12639639446824966;0.1251926709990039;0.1263963944682498;0.12519267099900397;0.03607359705822538;0.12703828155591185;0.11863353141029738;0.12318105042069392;0.12310038412028132;0.12318105042069408;0.12310038412028157;0.1002989624986127;0.12326376901626712;0.12004348291705011;0.12310519181168397;0.12310523039140037;0.12310519181167832;0.12310523039139502;0.1152196490927414;0.12318722045681113;0.3834382966583405;0.1231052133208265;0.123105213243149;0.12310521328813598;0.1231052132881364;0.12310521328813573;0.12310521328813578;0.12310520745813847;1.3482544934377074;0.1471077596070245;0.12310521328861494;0.1231052132876892;0.12278957910759403;0.12310726493641122;1994789577751003100;176599280402825200;3687765111.024414;-2468546.178768635;141085150681.5057;0.12310521328813573;0.12310521328813584;202824096036516700000000000000000
0.72;0.10854953505269826;0.11193284547611523;0.11065953056241645;0.11193284547611543;0.11065953056241654;0.02315458261854897;0.11268588420899928;0.10404617351790706;0.10864336150086361;0.10855851078124361;0.10864336150086365;0.10855851078124382;0.08309825702957718;0.10881884032935008;0.10484382838160619;0.10854951103560516;0.10854954723143974;0.10854951103559894;0.10854954723143437;0.10100308094253163;0.10865194945203838;0.3873285562888924;0.10854953509751122;0.10854953497758921;0.10854953505269908;0.10854953505269956;0.10731153229884705;0.10853677066103445;-10481.431017920375;3.6330128498375416;0.10307292267680168;0.10854953505269233;0.10854953505200592;0.10854953505269815;0.10854953505269832;-67108864;4150084759403364400;5700483332.171875;-9756943.176643372;292964336815.7178;0.10854953505269815;0.10854953505269826;-324518553658426730000000000000000
0.74;0.09336855171115599;0.09681807843250646;0.09547250922486303;0.09681807843250673;0.0954725092248631;0.010235568178872556;0.09767192552028514;0.0888755732901075;0.09348058353780199;0.09339179683721231;0.09348058353780204;0.09339179683721253;0.06589755156054156;0.09376151680196232;0.08905627138223368;0.09336852753527945;0.09336855747518667;0.09336852753527254;0.09336855747518136;0.08678651279232175;0.09347927273814027;0.36255243069336274;0.09336855177274091;0.09336855163255799;0.09336855171115756;0.09336855171115727;0.09151785130955836;0.0933557088528395;-21277.552985571325;9.835439383983612;0.06492762267589569;0.09336855170847382;0.09336855171008948;0.09305899190710332;0.09336655562363577;-7444656054475948000;29374861868129060000;83880904594.8125;-35221601.972229004;598810722625.3655;0.09336855171115599;0.09336855171115588;1947111321950560400000000000000000
0.76;0.07756844876150837;0.08105478150507545;0.07963425422295708;0.0810547815050756;0.07963425422295714;-0.0026834462608038567;0.08199640548976983;0.07312987504042975;0.07769844017415825;0.07760600607276721;0.07769844017415845;0.07760600607276737;0.04869684609150604;0.07809179843410363;0.07270711845583416;0.07756842783834415;0.07756844714649426;0.07756842783833673;0.07756844714648893;0.07256994464211197;0.07766919031511654;0.3019010264508921;0.07756844884707938;0.07756844870912576;0.07756844876151048;0.07756844876150905;0.07572417032026968;0.07756202786355082;-26832.905788481236;24.155221700668335;0.07119276374578476;0.0775684487614869;0.0775684487598765;0.07756844876150826;0.07756844876150831;234881024;311823807436325650000;-251860191951;-120478020.94335938;1202847724241.594;0.07756844876150826;0.07756844876150842;-2596148429267414000000000000000000
0.78;0.06115564567530196;0.06464564286147403;0.06314741279331185;0.06464564286147419;0.0631474127933119;-0.015602460700480214;0.06565932411745301;0.05681722308240479;0.06130279777922166;0.0612070468824719;0.06130279777922174;0.06120704688247216;0.031496140622470525;0.06180968522577435;0.055822676139309135;0.06115563248129572;0.061155636459694664;0.06115563248128762;0.06115563645968923;0.05835337649190209;0.061221702182967186;0.19816545014063536;0.06115564579572471;0.0611556456705181;0.06115564567530379;0.06115564567530188;0.059930489330980996;0.061155727693168405;-21592.15241742879;58.10431659221649;0.06644001603126526;0.06115564569273329;0.061155645672823576;0.06085262855160034;0.061157703367224425;27783834640547054000;1162203968796625000000;-268808190456;-394137206.03125;2371400296269.2417;0.06115564567530196;0.06115564567530196;-20769187434139310000000000000000000
0.8;0.04413680834169231;0.04759335066935409;0.0460146321725409;0.04759335066935448;0.046014632172540954;-0.028521475140156682;0.048660681403334904;0.039945761729563406;0.04429966809098341;0.04420097494556616;0.04429966809098352;0.044200974945566435;0.014295435153434899;0.044915177176974075;0.038429250969560236;0.044136808341700993;0.044136792237860725;0.044136808341692375;0.0441367922378547;0.04413680834169231;0.04413680834169231;0.04413680834171885;0.04413680851236931;0.04413680838707638;0.04413680834169235;0.04413680834169148;0.0441368083416922;0.04413680834169231;0.04413677752017975;150.34519720077515;-0.001971125602722168;0.04413680834165465;0.04413680833795686;0.04413680834169231;0.04413680834169231;-1073741824;4588790773452999000000;-6126253479424;-1266297372.375;4583052789457.293;0.04413680834169231;0.04413680834169237;83076749736557240000000000000000000
0.8200000000000001;0.026518862277391086;0.02990059309636803;0.02823855959725724;0.0299005930963682;0.028238559597257396;-0.04144048957983304;0.0310004773474154;0.02252363529543712;0.026695210858197153;0.026593995900656902;0.02669521085819728;0.026593995900657072;-0.0029052703156006165;0.027408274287703205;0.02055314948348852;0.026518881683824956;0.026518841061798342;0.026518881683815904;0.026518841061791427;0.023951965553831056;0.026455087036652336;-0.16170327922208116;0.02651886251837663;0.02651886235212959;0.026518862277387187;0.02651886227738956;0.02535032650008906;0.02651932881975333;39117.66472521424;385.82324028015137;-0.12071394920349121;0.026518862139133133;0.026518862271805325;0.026222907500466297;0.026516873000501207;-103690682510698610000;9802375634097803000000;-60443400470528;-3937731782;8671967649052.209;0.026518862277391086;0.026518862277391086;664613997892458000000000000000000000
0.8400000000000001;0.008309006659240281;0.011570058310167386;0.009821842304074672;0.011570058310167677;0.009821842304074714;-0.05435950401950951;0.01267871194969461;0.0045589880935564125;0.00849573648244064;0.008392468020409369;0.008495736482440779;0.008392468020409662;-0.020105975784636243;0.00928897655796146;0.0022206782179961526;0.008309051960468909;0.00830898319464988;0.008309051960459541;0.008308983194641444;0.003767122765969688;0.008217116513207556;-0.3981111402487727;0.00830900699380648;0.008309006725031298;0.008309006659230263;0.008309006659238857;0.006563844658485807;0.008317348137982128;79409.26556617022;863.1703720092773;-0.22175312042236328;0.008309006659118767;0.00830900665095533;0.008309006659240281;0.008309006659240392;-1073741824;-155031170478663440000000;-301521352687616;-12146735008;16040706799404.904;0.008309006659240281;0.00830900665924017;1329227995784916000000000000000000000
0.8600000000000001;-0.01048527075903083;-0.007395565521595759;-0.009232872470393907;-0.007395565521595468;-0.009232872470393873;-0.06727851845918587;-0.006304614789827578;-0.013940035562547387;-0.010292291339823702;-0.010397095113760286;-0.01029229133982355;-0.0103970951137601;-0.03730668125367176;-0.009442716012251107;-0.016541856290015755;-0.010485193583990134;-0.010485292670671005;-0.010485193583999637;-0.010485292670681622;-0.01641772002189157;-0.010577103228641915;-0.6381525892919058;-0.010485270308162375;-0.010485270740254148;-0.010485270759046478;-0.01048527075903139;-0.012222637183117446;-0.010469133703621014;100142.0467196703;1790.5568237304688;-0.5791587829589844;-0.010485269392448093;-0.010485270771217985;-0.010773585559898047;-0.010483205370976911;386978895391644200000;-2117352160655896700000000;-2252505389465600;-35952388096;28942620185840.23;-0.01048527075903083;-0.010485270759030718;-13292279957849159000000000000000000000
0.8799999999999999;-0.029856177779036153;-0.026993590231269245;-0.02892293748953484;-0.026993590231268946;-0.0289229374895347;-0.08019753289886211;-0.025949502871150942;-0.03296529135934337;-0.029662252975186744;-0.029768021936994633;-0.029662252975186584;-0.029768021936994443;-0.05450738672270716;-0.02878680342293427;-0.03570814750364565;-0.029856064462103454;-0.02985619379156054;-0.02985606446211299;-0.029856193791574302;-0.036602562809752714;-0.029927572188895968;-0.8548934409046183;-0.02985617719605164;-0.02985617782048281;-0.029856177779051477;-0.029856177779035223;-0.031009119024720477;-0.029840116705056263;80583.20824575424;4591.936462402344;-1.1232833862304688;-0.029856177779477466;-0.029856177796813727;-0.029856177779036153;-0.029856177779036153;6442450944;-15764597285224972000000000;-10189153488601088;-110109718528;50774842893102.02;-0.029856177779036153;-0.029856177779036153;-31901471898837980000000000000000000000
0.8999999999999999;-0.04979560086632373;-0.04722132765120137;-0.04924570551673485;-0.047221327651200955;-0.04924570551673471;-0.09311654733853858;-0.046255952294275815;-0.05250863498330059;-0.04960737021123239;-0.04971348022630283;-0.04960737021123232;-0.04971348022630265;-0.07170809219174279;-0.048743285674088366;-0.055251888885992306;-0.049795450593791105;-0.04979560683115447;-0.04979545059380027;-0.049795606831172096;-0.05678740559761397;-0.04983429036755482;-1.0213995096405029;-0.049795600149859176;-0.0497956009382547;-0.04979560086632351;-0.049795600866322176;-0.04979560086632373;-0.04979560086632373;-0.04979574680328369;13167.088623046875;-2.348602294921875;-0.04979561865581417;-0.049795600892036836;-0.050075632467686315;-0.04979758142185153;-1444224899072521100000;-113255265591751700000000000;-52952924204040190;-309496168448;86158122773132.23;-0.04979560086632373;-0.04979560086632362;0
0.9199999999999999;-0.07029508715633648;-0.06807608961373987;-0.07019852931538072;-0.06807608961373957;-0.0701985293153807;-0.10603556177821494;-0.06722396305920197;-0.07256192212088802;-0.07012070361447639;-0.07022647442586913;-0.07012070361447632;-0.07022647442586907;-0.0889087976607783;-0.06931216276571317;-0.07514677390015362;-0.07029490500667536;-0.07029508033432517;-0.07029490500668378;-0.07029508033434712;-0.07697224838547534;-0.07029725776461859;-1.110736610052811;-0.07029508632304504;-0.07029508719470338;-0.07029508715629208;-0.07029508715633548;-0.0713788046004431;-0.07031042940609444;-145989.0835545063;22769.49365234375;-3.94677734375;-0.07029508715750765;-0.07029508719320658;-0.07029508715633648;-0.07029508715633637;34359738368;-773095222709680000000000000;-345914085818236900;-1066271637504;140167710833029.45;-0.07029508715633648;-0.07029508715633648;-340282366920938500000000000000000000000
0.94;-0.09134582527174329;-0.08955518795123332;-0.09177876164885909;-0.08955518795123299;-0.09177876164885897;-0.1189545762178914;-0.08885353516592964;-0.09311700845857501;-0.09119514988830417;-0.09129984297236181;-0.09119514988830422;-0.09129984297236175;-0.10610950312981393;-0.09049343469780902;-0.09536649600922892;-0.09134562553175089;-0.0913458061667716;-0.09134562553175826;-0.0913458061667985;-0.0971570911733366;-0.09131647438008694;-1.0959705566955336;-0.09134582434332576;-0.09134582522954263;-0.0913458252716173;-0.09134582527174383;-0.09296200833456236;-0.09135944554303949;-296359.47402358055;-3911.333984375;-11.995361328125;-0.09134549391427527;-0.09134582532414735;-0.09161685600688563;-0.09134374997177097;5389920701029437000000;-5207264976288804000000000000;-1309573010729992200;-2334384979968;215110785882077.03;-0.09134582527174329;-0.09134582527174329;-680564733841877000000000000000000000000
0.96;-0.11293862485743478;-0.11165593449602929;-0.11398375528055664;-0.11165593449602887;-0.11398375528055651;-0.13187359065756776;-0.1111446686144586;-0.11416574968282997;-0.11282343923091111;-0.11292625562024079;-0.11282343923091101;-0.11292625562024075;-0.12331020859884945;-0.11228710147037535;-0.11588474867631637;-0.11293843543722593;-0.11293859985693283;-0.11293843543723159;-0.11293859985696454;-0.11734193396119796;-0.1128919402139602;-0.9501671641212965;-0.112938623805158;-0.11293862478134302;-0.11293862485720474;-0.11293862485743603;-0.11454521206868185;-0.11294264927715891;-373735.3584039211;105814.90234375;-17.611328125;-0.11293862487286788;-0.1129386249312473;-0.11293862485743478;-0.11293862485743489;68719476736;-28815814165339815000000000000;-5388821884911485000;-9292304351232;301053925318371.9;-0.11293862485743478;-0.11293862485743467;2722258935367508000000000000000000000000
0.98;-0.13506389473097513;-0.13437564108047562;-0.1368108629738597;-0.1343756410804754;-0.13681086297385958;-0.14479260509724423;-0.13409736340478884;-0.13570000148012204;-0.13499813269323963;-0.1350982107670669;-0.13499813269323968;-0.13509821076706685;-0.14051091406788507;-0.1346931630834125;-0.13667522536451382;-0.13506376294068267;-0.13506387977756928;-0.13506376294068584;-0.135063879777605;-0.13752677674905922;-0.13502365526623794;-0.6463922468840337;-0.13506389332873;-0.1350638947508047;-0.13506389473070368;-0.13506389473097444;-0.1361284158028011;-0.13506004060845256;-300740.8738992214;1922318.703125;-38.03515625;-0.13507440834291629;-0.13506389483397757;-0.13532512219717752;-0.1350658639876955;-20115457904358030000000;-170961264811963100000000000000;-30404336134224085000;-29656950505472;351473481044711.75;-0.13506389473097513;-0.13506389473097513;0
1;-0.1577116195369206;-0.15771161953692087;-0.1602574374921553;-0.15771161953692053;-0.1602574374921552;-0.1577116195369206;-0.1577116195369206;-0.15771161953692053;-0.15771161953692064;-0.15780803277881042;-0.15771161953692064;-0.1578080327788104;-0.1577116195369206;-0.1577116195369206;-0.1577116195369208;-0.1577116195369203;-0.15771164510087338;-0.15771161953692045;-0.15771164510091118;-0.1577116195369206;-0.1577116195369206;-0.1577116195369399;-0.15771161703620568;-0.15771161944481915;-0.15771161953692042;-0.157711619536922;-0.1577116195369206;-0.1577116195369206;-0.15771150588989258;462955.625;-81.703125;-0.15771161955399293;-0.15771161967927796;-0.15771161953692048;-0.15771161953692064;0;-927373947549844800000000000000;-103224525461215250000;-76860587245568;224958595741123.13;-0.15771161953692048;-0.15771161953692064;-43556142965880123000000000000000000000000
